date,code,weight
2021-10-18,6420,0.2423097753747579
2021-10-18,8074,0.1607488732019424
2021-10-18,9412,0.3030352405518786
2021-10-19,6345,0.14276134931296935
2021-10-19,6379,0.15390269811899007
2021-10-19,6420,0.23974293094668053
2021-10-19,8074,0.16274203917791363
2021-10-19,9412,0.30085098244344644
2021-10-20,6345,0.1423722368805442
2021-10-20,6379,0.15460021423305031
2021-10-20,6420,0.23917821685763704
2021-10-20,8074,0.1632089514173232
2021-10-20,9412,0.3006403806114452
2021-10-21,6345,0.14218965087166602
2021-10-21,6379,0.15363402038044732
2021-10-21,6420,0.23851636625677886
2021-10-21,8074,0.16205042451566412
2021-10-21,9412,0.3036095379754437
2021-10-22,6345,0.1414211632534519
2021-10-22,6379,0.15605455856040795
2021-10-22,6420,0.23729754570457479
2021-10-22,8074,0.1620497484119745
2021-10-22,9412,0.30317698406959087
2021-10-25,6345,0.14119328264808623
2021-10-25,6379,0.15468729568677264
2021-10-25,6420,0.2377855715166346
2021-10-25,8074,0.16355799226645246
2021-10-25,9412,0.3027758578820541
2021-10-26,6345,0.14327962663289476
2021-10-26,6379,0.15625600975632636
2021-10-26,6420,0.2341729402659537
2021-10-26,8074,0.16427683576068858
2021-10-26,9412,0.3020145875841366
2021-10-27,6345,0.14400487795761224
2021-10-27,6379,0.15679082719694987
2021-10-27,6420,0.233522875939147
2021-10-27,8074,0.1655328374387919
2021-10-27,9412,0.30014858146749895
2021-10-28,6345,0.14318803711647948
2021-10-28,6379,0.15788115029170324
2021-10-28,6420,0.23276885745263048
2021-10-28,8074,0.16465392215301863
2021-10-28,9412,0.30150803298616813
2021-10-29,6345,0.15127525108721168
2021-10-29,6379,0.15511506662730778
2021-10-29,6420,0.23028898563323252
2021-10-29,8074,0.16469368638562254
2021-10-29,9412,0.29862701026662547
2021-11-01,6501,1.0
2021-11-02,6345,0.14809927596929467
2021-11-02,6379,0.1541416621725511
2021-11-02,6420,0.23496230680083993
2021-11-02,8074,0.16659131851613865
2021-11-02,9412,0.29620543654117565
2021-11-04,6345,0.14644599547141623
2021-11-04,6379,0.15615910735544714
2021-11-04,6420,0.22973225332057237
2021-11-04,8074,0.16567146758794557
2021-11-04,9412,0.3019911762646187
2021-11-05,6345,0.1468725751025385
2021-11-05,6379,0.14911502789786793
2021-11-05,6420,0.23568848612496768
2021-11-05,8074,0.16337111554520933
2021-11-05,9412,0.30495279532941655
2021-11-08,6345,0.1458736869552261
2021-11-08,6379,0.1551115622439097
2021-11-08,6420,0.23502570215302093
2021-11-08,8074,0.16280358340162407
2021-11-08,9412,0.3011854652462192
2021-11-09,6345,0.146100815005024
2021-11-09,6379,0.1548416508503591
2021-11-09,6420,0.23480704104796993
2021-11-09,8074,0.1626521156637267
2021-11-09,9412,0.30159837743292023
2021-11-10,6379,0.13638782896352947
2021-11-10,6420,0.20575266528012054
2021-11-10,7222,0.25106447439529667
2021-11-10,8074,0.14196608420811294
2021-11-10,9412,0.2648289471529404
2021-11-11,6379,0.13868253053051385
2021-11-11,6420,0.2087544049906228
2021-11-11,7222,0.24285158225806117
2021-11-11,8074,0.1422835388128329
2021-11-11,9412,0.26742794340796927
2021-11-12,6420,0.19695897816677288
2021-11-12,7222,0.2252332314072619
2021-11-12,8074,0.1317730654022377
2021-11-12,8130,0.19506662223235635
2021-11-12,9412,0.25096810279137116
2021-11-15,7269,1.0
2021-11-16,7269,1.0
2021-11-17,7269,1.0
2021-11-18,6420,0.19439616811495655
2021-11-18,7222,0.2267311980640581
2021-11-18,8074,0.13466995990120295
2021-11-18,8130,0.1890383288501345
2021-11-18,9412,0.2551643450696479
2021-11-19,6420,0.19649992504122732
2021-11-19,7222,0.2266133626505422
2021-11-19,8074,0.13529358852631052
2021-11-19,8130,0.1889400829543751
2021-11-19,9412,0.25265304082754486
2021-11-22,6420,0.19371532341403216
2021-11-22,7222,0.22527916846424736
2021-11-22,8074,0.1379518616247454
2021-11-22,8130,0.18942721553912373
2021-11-22,9412,0.2536264309578513
2021-11-24,6420,0.19656087648565448
2021-11-24,7222,0.222963310090735
2021-11-24,8074,0.13737102781840071
2021-11-24,8130,0.18959617668683898
2021-11-24,9412,0.2535086089183708
2021-11-25,7269,1.0
2021-11-26,7269,1.0
2021-11-29,7269,1.0
2021-11-30,7269,1.0
2021-12-01,6501,0.7419905582546521
2021-12-01,7269,0.2580094417453479
2021-12-02,6501,0.7436835408524948
2021-12-02,7269,0.2563164591475052
2021-12-03,6501,0.744727531703731
2021-12-03,7269,0.2552724682962691
2021-12-06,6501,0.745576914419484
2021-12-06,7269,0.2544230855805159
2021-12-07,6501,0.7464595758399153
2021-12-07,7269,0.25354042416008477
2021-12-08,6501,0.7386637433912279
2021-12-08,7269,0.26133625660877213
2021-12-09,6501,0.7365818966011677
2021-12-09,7269,0.26341810339883226
2021-12-10,6501,0.732438309539567
2021-12-10,7269,0.267561690460433
2021-12-13,6501,0.7371766513772149
2021-12-13,7269,0.26282334862278517
2021-12-14,6501,0.7336104666910042
2021-12-14,7269,0.26638953330899584
2021-12-15,6501,0.7318281276299021
2021-12-15,7269,0.2681718723700979
2021-12-16,6501,0.7309836838858719
2021-12-16,7269,0.26901631611412813
2021-12-17,6501,0.7358394926383044
2021-12-17,7269,0.2641605073616956
2021-12-20,6501,0.7349302448012635
2021-12-20,7269,0.2650697551987365
2021-12-21,6501,0.7378185953375689
2021-12-21,7269,0.2621814046624311
2021-12-22,6501,0.7389938260284858
2021-12-22,7269,0.26100617397151415
2021-12-23,6501,0.7369697412837105
2021-12-23,7269,0.2630302587162895
2021-12-24,6501,0.7274985715350408
2021-12-24,7269,0.2725014284649591
2021-12-27,6501,0.7337971214002139
2021-12-27,7269,0.26620287859978614
2021-12-28,6501,0.7324905496684638
2021-12-28,7269,0.2675094503315362
2021-12-29,6501,0.7358366911015097
2021-12-29,7269,0.2641633088984902
2021-12-30,6501,0.7326697606253053
2021-12-30,7269,0.2673302393746947
2021-12-31,6501,0.7349766059070085
2021-12-31,7269,0.2650233940929915
2022-01-05,6420,0.2050477399970574
2022-01-05,7222,0.22099785499121088
2022-01-05,8074,0.13493228122071907
2022-01-05,8130,0.19087287144660323
2022-01-05,9412,0.24814925234440943
2022-01-06,6420,0.20447005747600056
2022-01-06,7222,0.22058786890335638
2022-01-06,8074,0.1335785182729219
2022-01-06,8130,0.19171379673159147
2022-01-06,9412,0.2496497586161297
2022-01-07,6420,0.20632541597866125
2022-01-07,7222,0.21999824131159074
2022-01-07,8074,0.13357433878201058
2022-01-07,8130,0.19020605965861903
2022-01-07,9412,0.2498959442691184
2022-01-11,6420,0.20313864981646812
2022-01-11,7222,0.2223673849938692
2022-01-11,8074,0.13334560796649808
2022-01-11,8130,0.19124335504898754
2022-01-11,9412,0.24990500217417705
2022-01-12,6420,0.20366193132007226
2022-01-12,7222,0.21993652494774438
2022-01-12,8074,0.133295639685501
2022-01-12,8130,0.191169836150835
2022-01-12,9412,0.2519360678958473
2022-01-13,6420,0.2045518147402461
2022-01-13,7222,0.22246017988044248
2022-01-13,8074,0.13356161721379653
2022-01-13,8130,0.1891640301303628
2022-01-13,9412,0.25026235803515207
2022-01-14,6420,0.20121596844039427
2022-01-14,7222,0.22122837468421805
2022-01-14,8074,0.13335146653934285
2022-01-14,8130,0.18988597605242713
2022-01-14,9412,0.25431821428361767
2022-01-17,6420,0.20010858788536895
2022-01-17,7222,0.21961506381505438
2022-01-17,8074,0.13501487181908314
2022-01-17,8130,0.19018223879892357
2022-01-17,9412,0.25507923768157
2022-01-18,6420,0.19245495718212924
2022-01-18,7222,0.22390285386547476
2022-01-18,8074,0.13505132211300752
2022-01-18,8130,0.19096572592607242
2022-01-18,9412,0.25762514091331606
2022-01-19,6420,0.19490087117708918
2022-01-19,7222,0.22264822784083146
2022-01-19,8074,0.1349126347413303
2022-01-19,8130,0.1901558375202248
2022-01-19,9412,0.25738242872052425
2022-01-20,6501,1.0
2022-01-21,6501,1.0
2022-01-24,6501,1.0
2022-01-25,6501,1.0
2022-01-26,6501,1.0
2022-01-27,6501,1.0
2022-01-28,6501,1.0
2022-01-31,6501,1.0
2022-02-01,6501,1.0
2022-02-02,6501,1.0
2022-02-03,6501,1.0
2022-02-04,6501,1.0
2022-02-07,6501,1.0
2022-02-08,6501,1.0
2022-02-09,6501,1.0
2022-02-10,6501,1.0
2022-02-14,6501,1.0
2022-02-15,6501,0.7881989141993619
2022-02-15,7270,0.21180108580063806
2022-02-16,6501,0.7860056745197126
2022-02-16,7270,0.2139943254802874
2022-02-17,6501,0.7908141384796292
2022-02-17,7270,0.20918586152037075
2022-02-18,7270,1.0
2022-02-21,7270,1.0
2022-02-22,6501,0.7928835225336949
2022-02-22,7270,0.20711647746630507
2022-02-24,6501,0.5964030229913158
2022-02-24,7269,0.2478555256752304
2022-02-24,7270,0.1557414513334538
2022-02-25,6501,0.5930472833353592
2022-02-25,7269,0.2494668331546902
2022-02-25,7270,0.1574858835099506
2022-02-28,6501,0.5957717391304348
2022-02-28,7269,0.24705434782608696
2022-02-28,7270,0.15717391304347825
2022-03-01,6501,0.5963567784415471
2022-03-01,7269,0.24483277373217635
2022-03-01,7270,0.15881044782627654
2022-03-02,6501,0.5953872715624423
2022-03-02,7269,0.24583844591879947
2022-03-02,7270,0.15877428251875822
2022-03-03,6501,0.5915754020728082
2022-03-03,7269,0.24838662281445315
2022-03-03,7270,0.16003797511273862
2022-03-04,6501,0.5961044231029352
2022-03-04,7269,0.2444542134451508
2022-03-04,7270,0.15944136345191398
2022-03-07,6501,0.5977232904371236
2022-03-07,7269,0.23929818861181057
2022-03-07,7270,0.16297852095106583
2022-03-08,6501,0.5979252905092015
2022-03-08,7269,0.23482619320732134
2022-03-08,7270,0.16724851628347714
2022-03-09,6501,0.6022167166514539
2022-03-09,7269,0.23079932194549485
2022-03-09,7270,0.16698396140305125
2022-03-10,6501,0.6144781786090688
2022-03-10,7269,0.2205630261704316
2022-03-10,7270,0.16495879522049953
2022-03-11,6501,0.6099986786945503
2022-03-11,7269,0.2271203949502108
2022-03-11,7270,0.162880926355239
2022-03-14,6501,0.611100194050748
2022-03-14,7269,0.22509886762791384
2022-03-14,7270,0.1638009383213382
2022-03-15,6501,0.6093410264196781
2022-03-15,7269,0.22584877011843305
2022-03-15,7270,0.16481020346188885
2022-03-16,6501,0.6040270856679621
2022-03-16,7269,0.2269855272883336
2022-03-16,7270,0.16898738704370425
2022-03-17,6501,0.6103294560144877
2022-03-17,7269,0.22439692600589725
2022-03-17,7270,0.16527361797961507
2022-03-18,7269,1.0
2022-03-22,7269,0.5861835919134932
2022-03-22,7270,0.4138164080865068
2022-03-23,7269,1.0
2022-03-24,7269,1.0
2022-03-25,7269,1.0
2022-03-28,7269,1.0
2022-03-29,7269,1.0
2022-03-30,6420,0.18471559796968137
2022-03-30,7222,0.1956819564579194
2022-03-30,8074,0.1487638116551862
2022-03-30,8130,0.1994217931644805
2022-03-30,9412,0.27141684075273254
2022-03-31,6420,0.19021424059668948
2022-03-31,7222,0.19421610957766222
2022-03-31,8074,0.1477641449844684
2022-03-31,8130,0.19824826297254503
2022-03-31,9412,0.2695572418686349
2022-04-01,6345,0.14864843996461435
2022-04-01,6420,0.18717336104180315
2022-04-01,7222,0.1928672751058371
2022-04-01,8130,0.19968629423482928
2022-04-01,9412,0.2716246296529161
2022-04-04,6345,0.1488571516839304
2022-04-04,6420,0.1855214204066501
2022-04-04,7222,0.1943084873975541
2022-04-04,8130,0.1989579977315156
2022-04-04,9412,0.27235494278034983
2022-04-05,6420,0.1870613265485173
2022-04-05,7222,0.1941678364625373
2022-04-05,8074,0.14860940515879978
2022-04-05,8130,0.19814660466748552
2022-04-05,9412,0.2720148271626601
2022-04-06,6345,0.14775360677446334
2022-04-06,6420,0.188395159604126
2022-04-06,7222,0.1934938667410092
2022-04-06,8130,0.19830507736269865
2022-04-06,9412,0.2720522895177028
2022-04-07,6345,0.14782727515157393
2022-04-07,6420,0.1882051135123937
2022-04-07,7222,0.1923308333645554
2022-04-07,8130,0.19896901081899507
2022-04-07,9412,0.2726677671524819
2022-04-08,7269,0.583923154701719
2022-04-08,7270,0.4160768452982811
2022-04-11,7269,0.5775577557755776
2022-04-11,7270,0.42244224422442245
2022-04-12,7269,0.5770161534273096
2022-04-12,7270,0.42298384657269045
2022-04-13,6501,0.6276093510039247
2022-04-13,7269,0.21279790683123828
2022-04-13,7270,0.15959274216483704
2022-04-14,7269,0.5734460708549262
2022-04-14,7270,0.4265539291450738
2022-04-15,7269,0.5726269581166
2022-04-15,7270,0.4273730418834
2022-04-18,7269,0.579150110710061
2022-04-18,7270,0.42084988928993905
2022-04-19,6501,0.6305865217634866
2022-04-19,7269,0.2144753795305585
2022-04-19,7270,0.15493809870595485
2022-04-20,6501,0.627677664414116
2022-04-20,7269,0.2163111170001325
2022-04-20,7270,0.1560112185857515
2022-04-21,6345,0.15114934461622784
2022-04-21,6420,0.1846125738323296
2022-04-21,7222,0.1863794252051486
2022-04-21,8130,0.20220310546966386
2022-04-21,9412,0.27565555087663013
2022-04-22,6345,0.15037838988122948
2022-04-22,6420,0.1853822247640328
2022-04-22,7222,0.18856539916031584
2022-04-22,8130,0.2034039572443818
2022-04-22,9412,0.2722700289500401
2022-04-25,7269,1.0
2022-04-26,7269,1.0
2022-04-27,6501,0.7439879303393292
2022-04-27,7269,0.25601206966067086
2022-04-28,6501,0.7477794492772581
2022-04-28,7269,0.25222055072274185
2022-05-02,7269,1.0
2022-05-06,7269,1.0
2022-05-09,7269,1.0
2022-05-10,7269,1.0
2022-05-11,7269,1.0
2022-05-12,7269,1.0
2022-05-13,6273,1.0
2022-05-16,6273,1.0
2022-05-17,7269,1.0
2022-05-18,7269,1.0
2022-05-19,7269,1.0
2022-05-20,7269,1.0
2022-05-23,7269,1.0
2022-05-24,7269,1.0
2022-05-25,7269,1.0
2022-05-26,7269,1.0
2022-05-27,7269,1.0
2022-05-30,7269,1.0
2022-05-31,7269,1.0
2022-06-01,7269,1.0
2022-06-02,1450,0.11192511192511193
2022-06-02,4356,0.1792309199716607
2022-06-02,4398,0.08551530773752997
2022-06-02,5816,0.08954008954008955
2022-06-02,9621,0.5337885708256078
2022-06-03,1450,0.11109935616479763
2022-06-03,4356,0.18334189765136172
2022-06-03,4398,0.08608650968775504
2022-06-03,5816,0.0891998911827827
2022-06-03,9621,0.5302723453133029
2022-06-06,1450,0.11078435808110514
2022-06-06,4356,0.1808653425628497
2022-06-06,4398,0.0857651299220317
2022-06-06,5816,0.08918849628255592
2022-06-06,9621,0.5333966731514576
2022-06-07,1450,0.10961431721696344
2022-06-07,4356,0.17905521969367397
2022-06-07,4398,0.08544726301735647
2022-06-07,5816,0.08871754099098424
2022-06-07,9621,0.5371656590810219
2022-06-08,1450,0.10693835056146353
2022-06-08,4356,0.17599464564586897
2022-06-08,4398,0.08464341488807912
2022-06-08,5816,0.08889715178106641
2022-06-08,9621,0.543526437123522
2022-06-09,1450,0.10911753394669112
2022-06-09,4356,0.17502884359376386
2022-06-09,4398,0.08465224980031358
2022-06-09,5816,0.09045055172617815
2022-06-09,9621,0.5407508209330533
2022-06-10,1450,0.10775144704478842
2022-06-10,4356,0.17183380709015125
2022-06-10,4398,0.08509948893176429
2022-06-10,5816,0.0906225606433274
2022-06-10,9621,0.5446926962899686
2022-06-13,1450,0.06773007721579784
2022-06-13,4356,0.10797280821664758
2022-06-13,5816,0.05578749030184357
2022-06-13,9621,0.3375327890050615
2022-06-13,9692,0.4309768352606495
2022-06-14,1450,0.07217898832684824
2022-06-14,4356,0.11349221789883268
2022-06-14,5816,0.05704280155642023
2022-06-14,9621,0.347636186770428
2022-06-14,9692,0.4096498054474708
2022-06-15,1450,0.0717453356642666
2022-06-15,4356,0.11348484399537764
2022-06-15,5816,0.058046164330794986
2022-06-15,9621,0.3482177249696287
2022-06-15,9692,0.40850593103993205
2022-06-16,6273,1.0
2022-06-17,6273,1.0
2022-06-20,6273,1.0
2022-06-21,6273,1.0
2022-06-22,6273,1.0
2022-06-23,6273,1.0
2022-06-24,6273,1.0
2022-06-27,6273,1.0
2022-06-28,6501,1.0
2022-06-29,6501,1.0
2022-06-30,6273,1.0
2022-07-01,6273,1.0
2022-07-04,6273,1.0
2022-07-05,6273,1.0
2022-07-06,6273,1.0
2022-07-07,6273,1.0
2022-07-08,6273,1.0
2022-07-11,6501,0.7838980408784247
2022-07-11,7270,0.2161019591215753
2022-07-12,7270,1.0
2022-07-13,6273,1.0
2022-07-14,6273,1.0
2022-07-15,6273,1.0
2022-07-19,6501,0.7768864187906298
2022-07-19,7270,0.22311358120937017
2022-07-20,7270,1.0
2022-07-21,1450,0.058319108344211265
2022-07-21,4356,0.07653378853298524
2022-07-21,9621,0.2514576430029789
2022-07-21,9692,0.30757438832546774
2022-07-21,9755,0.3061150717943569
2022-07-22,1450,0.06096019587731198
2022-07-22,4356,0.07459881547166065
2022-07-22,9621,0.2502597359626774
2022-07-22,9692,0.3092743936736922
2022-07-22,9755,0.3049068590146577
2022-07-25,7270,1.0
2022-07-26,7270,1.0
2022-07-27,1450,0.061403392876017336
2022-07-27,4356,0.07330091956452807
2022-07-27,9621,0.25254333579959837
2022-07-27,9692,0.3062572666737131
2022-07-27,9755,0.3064950850861431
2022-07-28,7309,1.0
2022-07-29,7309,1.0
2022-08-01,7309,1.0
2022-08-02,7270,1.0
2022-08-03,6501,0.7783131333200874
2022-08-03,7270,0.22168686667991258
2022-08-04,7270,1.0
2022-08-05,6345,0.12792798193553545
2022-08-05,7222,0.21994484743120915
2022-08-05,7224,0.14491537277940972
2022-08-05,8130,0.19223467817676798
2022-08-05,9412,0.3149771196770777
2022-08-08,7222,0.212622755869265
2022-08-08,7224,0.13976906552094523
2022-08-08,8074,0.16166756176154673
2022-08-08,8130,0.18360825533220806
2022-08-08,9412,0.302332361516035
2022-08-09,7222,0.21468837876017163
2022-08-09,7224,0.13925896229001947
2022-08-09,8074,0.15895453660086348
2022-08-09,8130,0.17945760109228648
2022-08-09,9412,0.30764052125665897
2022-08-10,7222,0.21687526442303132
2022-08-10,7224,0.14170228670191676
2022-08-10,8074,0.14980525184455815
2022-08-10,8130,0.17846633693233238
2022-08-10,9412,0.3131508600981614
2022-08-12,6420,0.15082507264673145
2022-08-12,7222,0.21876750804903375
2022-08-12,8074,0.14659699552540956
2022-08-12,8130,0.1766697543083807
2022-08-12,9412,0.30714066947044455
2022-08-15,6420,0.151091356543934
2022-08-15,7222,0.22108151989088262
2022-08-15,8074,0.14796849345624882
2022-08-15,8130,0.17480719794344474
2022-08-15,9412,0.3050514321654898
2022-08-16,6420,0.15085553014025474
2022-08-16,7222,0.2201614125146726
2022-08-16,8074,0.1490062779646908
2022-08-16,8130,0.1748574724939712
2022-08-16,9412,0.30511930688641065
2022-08-17,6420,0.1524828479937239
2022-08-17,7222,0.21702534812661417
2022-08-17,8074,0.14855296271924598
2022-08-17,8130,0.17448580640549305
2022-08-17,9412,0.3074530347549229
2022-08-18,6420,0.1541241208094253
2022-08-18,7222,0.21481473439261434
2022-08-18,8074,0.14916428265106155
2022-08-18,8130,0.1740738529130228
2022-08-18,9412,0.307823009233876
2022-08-19,6420,0.15097773038443202
2022-08-19,7222,0.21631443139509915
2022-08-19,8074,0.14895421244754684
2022-08-19,8130,0.1741935953473645
2022-08-19,9412,0.30956003042555746
2022-08-22,6420,0.15024743534171361
2022-08-22,7222,0.2161158069643115
2022-08-22,8074,0.14867613061696286
2022-08-22,8130,0.17449429273226413
2022-08-22,9412,0.31046633434474785
2022-08-23,6420,0.14773011928339855
2022-08-23,7222,0.21649243012667216
2022-08-23,8074,0.14814100634892602
2022-08-23,8130,0.17677875353443973
2022-08-23,9412,0.31085769070656355
2022-08-24,6420,0.1479105601934859
2022-08-24,7222,0.2168198490853742
2022-08-24,8074,0.1486675044732671
2022-08-24,8130,0.17794756838489978
2022-08-24,9412,0.30865451786297304
2022-08-25,6420,0.14589808064545307
2022-08-25,7222,0.21760162086868431
2022-08-25,8074,0.1476582427323215
2022-08-25,8130,0.17895222417192785
2022-08-25,9412,0.30988983158161326
2022-08-26,6420,0.1445710067448421
2022-08-26,7222,0.21824085421430803
2022-08-26,8074,0.14774037862803738
2022-08-26,8130,0.17811653397779634
2022-08-26,9412,0.31133122643501615
2022-08-29,6420,0.14487047268484488
2022-08-29,7222,0.21952906711073625
2022-08-29,8074,0.14700532991852502
2022-08-29,8130,0.18080723611846108
2022-08-29,9412,0.3077878941674328
2022-08-30,6273,1.0
2022-08-31,6420,0.14404304521203956
2022-08-31,7222,0.21959977421293178
2022-08-31,8074,0.14820371820317194
2022-08-31,8130,0.17893989329740162
2022-08-31,9412,0.30921356907445513
2022-09-01,6420,0.14775603931294204
2022-09-01,7222,0.22299807109396527
2022-09-01,8074,0.14952144759805272
2022-09-01,8130,0.17704969229356113
2022-09-01,9412,0.30267474970147884
2022-09-02,6420,0.14247623507027285
2022-09-02,7222,0.224674277390057
2022-09-02,8074,0.14929727158539396
2022-09-02,8130,0.1807268092190833
2022-09-02,9412,0.3028254067351929
2022-09-05,6273,1.0
2022-09-06,6420,0.1441229744033155
2022-09-06,7222,0.22180935911388064
2022-09-06,8074,0.1521042353046408
2022-09-06,8130,0.18103094858301405
2022-09-06,9412,0.300932482595149
2022-09-07,6273,1.0
2022-09-08,6273,1.0
2022-09-09,6420,0.14570563649500187
2022-09-09,7222,0.22778829533294923
2022-09-09,8074,0.15332583385921109
2022-09-09,8130,0.17996908753349614
2022-09-09,9412,0.2932111467793417
2022-09-12,6420,0.1429463272695688
2022-09-12,7222,0.2262013980496791
2022-09-12,8074,0.15231069057429333
2022-09-12,8130,0.17986091884761332
2022-09-12,9412,0.29868066525884546
2022-09-13,6420,0.1451861972261422
2022-09-13,7222,0.22754802117695702
2022-09-13,8074,0.15131457129245954
2022-09-13,8130,0.17762037877630266
2022-09-13,9412,0.29833083152813855
2022-09-14,6420,0.14570355971152318
2022-09-14,7222,0.22952587764304605
2022-09-14,8074,0.15206276827911144
2022-09-14,8130,0.1804244771718865
2022-09-14,9412,0.2922833171944328
2022-09-15,6501,1.0
2022-09-16,6501,1.0
2022-09-20,6273,1.0
2022-09-21,6273,1.0
2022-09-22,6273,1.0
2022-09-26,6273,1.0
2022-09-27,6273,1.0
2022-09-28,6273,1.0
2022-09-29,6273,1.0
2022-09-30,6273,1.0
2022-10-03,6273,1.0
2022-10-04,6273,1.0
2022-10-05,6273,1.0
2022-10-06,6273,1.0
2022-10-07,6501,0.7303887449937815
2022-10-07,7269,0.2696112550062186
2022-10-11,6501,1.0
2022-10-12,6273,1.0
2022-10-13,6273,1.0
2022-10-14,6273,1.0
2022-10-17,6273,1.0
2022-10-18,6273,1.0
2022-10-19,6273,1.0
2022-10-20,6273,0.6720696786777193
2022-10-20,7309,0.32793032132228067
2022-10-21,6273,0.6662363472677549
2022-10-21,7309,0.33376365273224506
2022-10-24,6273,0.6701506461198259
2022-10-24,7309,0.32984935388017417
2022-10-25,7309,1.0
2022-10-26,7309,1.0
2022-10-27,6273,1.0
2022-10-28,6273,1.0
2022-10-31,6273,1.0
2022-11-01,6420,0.16160185423641515
2022-11-01,7222,0.2409970812945317
2022-11-01,8074,0.15343234040117892
2022-11-01,8130,0.16685802787077575
2022-11-01,9412,0.27711069619709844
2022-11-02,6420,0.16003851381154052
2022-11-02,7222,0.23766858757588907
2022-11-02,8074,0.1559020443877057
2022-11-02,8130,0.16643596630579394
2022-11-02,9412,0.2799548879190708
2022-11-04,6420,0.1531124533044723
2022-11-04,7222,0.23852424676186154
2022-11-04,8074,0.15238801801487276
2022-11-04,8130,0.186014034842719
2022-11-04,9412,0.26996124707607444
2022-11-07,6273,0.6604041237113402
2022-11-07,7309,0.3395958762886598
2022-11-08,6420,0.1491863555280498
2022-11-08,7222,0.2357844080513271
2022-11-08,8074,0.15514805434351103
2022-11-08,8130,0.19591262184731187
2022-11-08,9412,0.2639685602298002
2022-11-09,6750,0.20879283213976044
2022-11-09,7222,0.22344487620026335
2022-11-09,8074,0.14389190404316132
2022-11-09,8130,0.18032370981727094
2022-11-09,9412,0.24354667779954398
2022-11-10,6750,0.21708079844414935
2022-11-10,7222,0.21534213213544337
2022-11-10,8074,0.14375957824557703
2022-11-10,8130,0.18476046196108137
2022-11-10,9412,0.23905702921374888
2022-11-11,6750,0.2148283464163522
2022-11-11,7222,0.2114645990000016
2022-11-11,8074,0.14254540098398819
2022-11-11,8130,0.18880213128060955
2022-11-11,9412,0.24235952231904848
2022-11-14,6420,0.14579955908162728
2022-11-14,6750,0.22403786223134028
2022-11-14,7222,0.20703556518370803
2022-11-14,8130,0.1875098632770469
2022-11-14,9412,0.23561715022627752
2022-11-15,7270,1.0
2022-11-16,7270,1.0
2022-11-17,7270,1.0
2022-11-18,7270,1.0
2022-11-21,7270,1.0
2022-11-22,7270,1.0
2022-11-24,6420,0.149923465808685
2022-11-24,6750,0.21603135143144947
2022-11-24,7222,0.2052377446768933
2022-11-24,8130,0.1934573118921995
2022-11-24,9412,0.2353501261907727
2022-11-25,7270,1.0
2022-11-28,7270,1.0
2022-11-29,7270,1.0
2022-11-30,7269,0.5792436109314747
2022-11-30,7270,0.4207563890685253
2022-12-01,6273,1.0
2022-12-02,7269,0.5758013630999687
2022-12-02,7270,0.4241986369000313
2022-12-05,6273,0.6648453181253385
2022-12-05,7309,0.33515468187466146
2022-12-06,7309,1.0
2022-12-07,7309,1.0
2022-12-08,6273,0.6662257851186347
2022-12-08,7309,0.3337742148813652
2022-12-09,6273,0.6663087205295466
2022-12-09,7309,0.3336912794704534
2022-12-12,6501,0.6320243301848653
2022-12-12,7269,0.21038075636737844
2022-12-12,7270,0.15759491344775625
2022-12-13,6273,1.0
2022-12-14,7309,1.0
2022-12-15,7309,1.0
2022-12-16,6273,0.6685042797040476
2022-12-16,7309,0.3314957202959524
2022-12-19,6273,0.6681471976837915
2022-12-19,7309,0.3318528023162085
2022-12-20,6273,0.6676655629139073
2022-12-20,7309,0.3323344370860927
2022-12-21,6273,0.6695695149800607
2022-12-21,7309,0.3304304850199393
2022-12-22,6273,0.6681890252309389
2022-12-22,7309,0.3318109747690611
2022-12-23,6273,0.6669534247518109
2022-12-23,7309,0.33304657524818915
2022-12-26,6273,0.6623836874356244
2022-12-26,7309,0.33761631256437563
2022-12-27,6273,0.6643007132568592
2022-12-27,7309,0.33569928674314076
2022-12-28,6273,0.6621038847664775
2022-12-28,7309,0.3378961152335225
2022-12-29,6273,0.6594676303992772
2022-12-29,7309,0.3405323696007228
2022-12-30,6273,0.6602962338984241
2022-12-30,7309,0.33970376610157593
2023-01-03,6273,0.6625555181993523
2023-01-03,7309,0.3374444818006476
2023-01-05,6273,1.0
2023-01-06,6273,1.0
2023-01-10,6273,1.0
2023-01-11,6501,0.6235363714250745
2023-01-11,7269,0.2141487495410224
2023-01-11,7270,0.16231487903390315
2023-01-12,6501,0.6246640091693799
2023-01-12,7269,0.2137662416699632
2023-01-12,7270,0.16156974916065686
2023-01-13,6501,0.6250677576067502
2023-01-13,7269,0.21508565584249553
2023-01-13,7270,0.1598465865507543
2023-01-16,6501,0.6282244729226953
2023-01-16,7269,0.21470649028524183
2023-01-16,7270,0.15706903679206283
2023-01-17,6501,0.6282844625615919
2023-01-17,7269,0.2147022052257231
2023-01-17,7270,0.15701333221268504
2023-01-18,6501,0.6256881112958698
2023-01-18,7269,0.21599206800037182
2023-01-18,7270,0.1583198207037584
2023-01-19,6501,0.7979909002607228
2023-01-19,7270,0.20200909973927714
2023-01-20,6501,0.6279560421552863
2023-01-20,7269,0.21543645469535738
2023-01-20,7270,0.15660750314935631
2023-01-23,6501,0.8008327550312283
2023-01-23,7270,0.1991672449687717
